Easting,Northing
2191968.38,2361073.183
2184477.311,2374875.925
2198266.918,2382666.571
2203079.63,2377763.137
2205599.453,2377368.844
2188292.649,2391257.368
2187192.445,2384102.051
2198077.045,2363433.708
2186157.767,2370641.144
2186157.767,2370641.144
2184919.248,2373893.251
2198266.918,2382666.571
2186112.589,2369337.532
2196821.267,2383706.99
2196821.267,2383706.99
2196821.267,2383706.99
2200975.696,2387286.485
2200975.696,2387286.485
2194242.474,2385500.643
2192863.081,2387344.877
2195381.656,2389353.444
2194925.901,2393038.834
2194925.901,2393038.834
2571962.939,2415834.759
2549846.797,2401399.076
2407961.911,2327033.166
2410354.889,2327236.538
2559284.804,2407700.689
2560810.263,2404166.756
2559212.44,2404300.812
2663778.49,2485730.477
2543612.712,2395229.59
2543983.147,2398522.98
2563331.198,2391007.215
2563141.854,2391511.483
2400570.744,2315104.82
2829318.166,2422243.368
2406950.096,2327289.721
2539447.535,2401620.933
2540415.735,2404801.438
2555124.79,2390882.1
2564061.045,2392392.312
2564556.789,2392181.654
2563871.698,2392896.579
2408275.245,2329048.157
2365268.552,2323692.883
2407866.334,2326928.968
2409764.195,2327010.891
2146458.169,2405116.011
2740837.701,2448696.641
2317405.884,2330951.575
2658020.56,2435527.029
2407362.582,2327007.299
2558039.918,2396222.312
2406950.096,2327289.721
2740837.701,2448696.641
2550657.413,2401881.995
2821283.236,2411006.872
2838841.732,2452151.412
2841124.461,2446502.947
2835948.726,2447710.912
2839501.96,2450237.34
2836781.892,2454094.676
2836127.854,2446707.001
2838841.732,2452151.412
2838841.732,2452151.412
2840658.013,2457714.427
2841201.542,2455002.676
2841755.615,2457591.512
2840741.479,2461713.293
2845210.939,2460219.79
2840479.146,2463519.042
2843757.583,2467251.083
2841956.406,2471989.397
2843611.654,2465053.834
2843711.624,2465051.745
2843909.475,2464947.598
2842583.019,2468475.801
2843382.78,2468459.081
2841577.045,2468196.791
2844852.799,2462227.532
2846240.103,2466399.097
2847035.674,2466182.449
2840737.304,2461513.35
2838908.59,2460151.312
2843765.941,2467650.962
2841152.459,2471806.188
2841612.581,2469896.291
2843661.509,2462652.463
2847333.491,2466076.213
2843801.151,2464549.806
2843792.798,2464149.927
2841783.256,2468492.522
2840965.068,2472410.195
2840966.272,2458108.056
2839298.044,2459643.104
2841056.672,2472008.221
2840037.775,2466328.686
2841602.128,2469396.438
2407866.334,2326928.968
2411389.685,2331083.906
2839747.826,2442830.984
2839535.292,2451836.907
2841668.296,2438990.406
2839650.114,2438132.202
2840235.415,2437419.915
2841131.027,2437201.268
2838843.816,2452251.384
2839508.208,2450537.259
2836840.178,2452093.116
2835948.726,2447710.912
2836629.811,2451597.414
2836946.404,2452390.953
2838941.705,2452149.328
2836838.095,2451993.142
2839687.326,2449533.364
2834813.7,2441233.328
2836313.232,2446003.013
2836192.412,2449806.212
2839593.601,2449835.365
2841118.563,2436601.425
2839535.292,2451836.907
2839433.235,2451739.018
2839526.958,2451437.016
2741041.451,2415376.741
2841018.589,2436603.502
2565226.015,2433084.535
2565226.015,2433084.535
2565226.015,2433084.535
2557800.85,2436743.2
2565249.988,2424780.842
2565647.843,2424672.361
2560747.188,2438881.531
2563092.821,2389211.451
2740837.701,2448696.641
2658083.684,2438527.241
2913620.604,2436698.333
2529501.945,2404950.25
2408275.245,2329048.157
2408696.344,2328565.965
2905394.474,2435368.77
2898172.095,2419719.7
2905596.427,2435464.577
2902475.02,2424730.465
2904517.242,2426788.065
2906958.11,2423938.078
2808514.786,2451183.555
2808664.686,2448779.76
2811212.143,2446225.94
2808891.772,2450075.382
2805756.686,2434036.035
2805356.737,2434044.36
2807881.348,2439993.58
2808081.32,2439989.414
2803598.599,2436081.585
2808777.053,2439774.863
2808379.194,2439883.18
2750252.332,2534935.316
2754570.335,2540446.653
2749622.834,2533547.986
2752764.932,2535482.603
2749767.096,2535645.843
2748911.377,2537764.787
2748805.054,2537466.899
2754399.871,2541850.846
2852598.157,2459565.581
2850594.644,2459407.36
2848603.514,2455048.374
2848707.651,2455246.227
2845212.851,2450718.455
2845635.642,2451809.799
2825876.367,2458723.08
2828586.798,2468768.48
2825472.282,2458531.475
2822906.26,2460185.408
2830700.559,2464623.502
2821371.36,2463318.166
2822800.017,2459887.561
2823662.241,2458069.159
2830700.559,2464623.502
2829550.694,2462247.069
2832725.128,2465781.41
2832475.368,2468187.063
2831365.196,2467710.187
2830840.238,2466520.939
2831902.703,2469499.275
2827041.162,2466600.366
2822125.549,2465902.976
2821923.502,2465807.179
2824860.487,2467546.151
2824056.488,2467362.923
2822960.915,2467585.877
2824083.671,2468662.629
2825098.082,2469341.556
2825629.342,2470830.749
2826060.632,2472322.028
2826539.591,2471311.803
2821875.795,2468308.726
2828574.252,2468168.625
2828453.37,2467170.958
2822167.364,2467902.54
2823624.904,2461070.593
2829134.083,2461455.615
2823147.99,2462180.796
2831923.242,2465698.152
2832225.256,2465791.858
2825176.524,2458737.692
2831567.236,2467805.98
2822235.98,2466400.777
2823754.464,2467269.217
2821198.57,2464622.068
2822461.025,2467596.333
2798651.338,2443486.98
2804381.828,2440066.495
2798984.67,2445080.532
2799182.561,2444976.372
2792701.925,2441210.275
2793297.696,2440997.783
2793883.04,2440285.341
2794770.44,2439666.638
2801684.251,2435421.234
2798065.921,2439397.873
2796678.58,2440026.989
2796428.65,2442432.981
2797238.988,2442916.243
2798245.129,2443195.356
2799169.965,2439574.926
2803519.711,2451487.869
2798822.243,2446884.484
2800332.32,2437750.128
2795585.065,2445151.455
2799169.965,2439574.926
2799172.133,2444476.433
2802623.714,2437302.264
2759576.107,2459709.18
2760407.483,2461192.373
2760813.748,2461483.985
2759108.291,2446913.751
2765850.285,2453575.491
2754751.903,2444303.713
2754658.178,2444605.8
2760044.687,2458198.769
2758863.571,2459123.857
2760811.654,2461383.989
2760410.351,2446986.564
2755279.083,2445593.24
2760540.482,2457988.31
2765379.594,2454985.888
2765567.033,2454381.731
2830895.888,2454817.551
2834380.814,2463646.438
2836938.359,2461592.676
2825734.878,2461526.622
2834487.055,2463944.271
2833443.129,2452263.952
2834828.289,2456335.809
2841655.643,2457593.597
2861447.077,2457080.852
2857254.817,2452667.87
2858185.738,2454148.602
2860891.016,2454392.262
2858202.402,2454948.318
2859917.088,2436411.1
2859936.182,2432510.343
2859917.088,2436411.1
2859875.606,2434411.778
2859917.088,2436411.1
2857876.273,2434453.253
2859834.143,2432412.449
2865029.313,2465806.577
2867930.239,2465846.002
2862352.994,2457361.986
2865372.686,2458299.087
2862352.994,2457361.986
2863156.859,2457545.24
2866351.457,2457278.642
2863936.432,2437327.771
2864628.342,2432113.048
2860916.745,2436390.355
2863874.22,2434328.845
2861812.743,2431371.34
2863853.493,2433329.2
2864605.069,2435813.794
2698218.001,2524925.545
2758622.355,2514350.631
2758820.241,2514246.427
2753453.135,2511158.087
2757763.667,2502063.848
2754776.419,2502726.886
2754776.419,2502726.886
2753784.87,2503147.892
2766074.645,2507191.118
2825638.628,2447325.584
2825992.718,2445117.72
2825699.03,2445423.904
2832551.694,2443080.75
2833818.099,2441454.081
2833232.803,2442166.396
2836209.094,2445805.146
2832987.088,2439971.072
2854714.638,2469922.359
2853954.289,2467037.992
2854910.388,2469718.249
2856742.865,2466479.688
2855037.525,2471015.703
2853329.211,2461050.476
2854306.121,2464730.431
2851003.059,2464599.397
2851661.079,2462585.447
2851571.547,2463087.368
2836876.289,2468195.057
2853841.791,2466440.287
2853708.415,2464842.924
2853808.182,2460040.385
2852019.215,2460577.764
2850903.092,2464601.484
2857430.398,2470665.642
2855116.587,2470013.964
2856805.535,2469478.614
2856476.131,2463284.998
2855470.221,2463005.972
2729490.252,2537173.58
2751081.585,2517310.48
2751083.69,2517410.477
2751075.271,2517010.489
2751090.005,2517710.467
2828502.906,2459968.501
2882604.861,2455040.065
2814927.45,2470854.667
2819579.366,2478058.95
2821099.99,2479027.307
2829807.049,2464942.233
2832123.192,2465693.973
2835056.751,2476834.548
2835848.751,2447712.995
2836102.874,2445507.303
2839595.875,2459536.871
2844457.742,2472037.079
2845554.944,2467113.505
2846798.056,2440384.009
2848324.634,2441652.456
2850719.863,2465405.397
2850813.565,2465103.408
2851584.734,2473288.13
2852031.732,2461177.564
2851763.09,2443481.206
2877794.575,2454540.228
2893301.783,2450117.849
2895395.202,2440175.304
2899314.806,2421795.959
2912622.665,2441618.051
2921715.385,2436530.917
2813965.316,2472675.246
2625525.938,2498339.775
2625534.342,2498739.773
2625540.646,2499039.771
2606059.467,2524159.18
2606184.623,2525357.051
2823767.01,2467869.082
2840566.385,2458116.401
2845471.403,2463114.734
2707439.141,2535236.619
2625534.342,2498739.773
2606159.464,2524157.083
2606951.773,2514236.396
2707947.575,2535626.113
2709367.565,2541298.975
2606279.073,2515551.044
2705422.239,2534478.666
2842791.47,2430465.637
2844670.235,2429426.49
2833324.973,2465768.872
2840214.331,2455623.357
2843881.993,2449245.96
2850483.011,2473211.171
2851463.183,2443487.443
2882332.059,2456345.697
2882504.908,2455042.146
2893303.861,2450217.797
2893762.063,2448208.458
2872740.511,2456745.491
2904811.36,2436180.722
2912622.665,2441618.051
2921715.385,2436530.917
2925637.525,2437649.511
2926147.51,2438138.83
2147024.498,2394026.039
2147020.296,2394125.987
2147212.683,2391931.31
2147212.683,2391931.31
2147137.052,2393730.394
2147116.935,2391827.158
2147104.331,2392127.006
2147104.331,2392127.006
2147204.28,2392131.208
2147104.331,2392127.006
2147204.28,2392131.208
2147104.331,2392127.006
2147104.331,2392127.006
2147204.28,2392131.208
2158390.18,2392801.856
2147495.724,2392343.711
2147404.179,2392139.611
2147204.28,2392131.208
2147391.573,2392439.459
2147132.851,2393830.343
2147132.851,2393830.343
2147104.331,2392127.006
2147212.683,2391931.31
2147204.28,2392131.208
2147495.724,2392343.711
2147204.28,2392131.208
2147137.052,2393730.394
2147495.724,2392343.711
2147212.683,2391931.31
2147137.052,2393730.394
2147132.851,2393830.343
2145505.142,2392059.782
2147162.262,2393130.7
2147137.052,2393730.394
2147104.331,2392127.006
2581853.178,2429330.893
2572915.343,2427719.511
2572613.236,2427625.875
2569875.198,2425883.202
2567258.363,2425138.388
2604781.92,2449155.005
2582513.511,2455827.622
2559033.734,2405305.036
2558925.222,2404907.178
2563582.472,2398105.111
2600138.111,2456656.16
2516786.751,2464919.083
2593537.592,2414176.656
2569525.024,2395277.34
2630149.746,2470830.396
2626753.601,2442588.77
2580446.525,2400747.797
2562165.528,2402037.003
2582784.445,2463924.995
2600048.659,2457158.258
2516195.377,2465331.661
2554844.799,2448309.679
2568633.527,2405100.793
2563363.305,2397209.374
2588354.42,2415086.873
2611535.02,2437307.17
2611535.02,2437307.17
2611456.129,2438309.301
2582786.044,2454521.365
2581855.295,2429430.891
2553812.658,2451532.544
2582151.536,2457635.956
2584250.595,2462293.455
2569079.479,2426100.158
2569775.203,2425885.323
2569375.514,2421191.896
2569232.807,2423896.022
2569479.754,2421389.766
2570448.976,2434074.276
2581215.622,2441749.503
2582127.633,2447032.335
2578773.623,2454005.878
2579225.005,2451695.465
2557718.511,2451750.002
2553699.406,2455636.22
2613138.566,2413761.782
2580493.493,2393543.248
2546916.438,2390657.182
2581485.039,2393121.964
2559112.193,2394898.881
2577827.417,2390498.394
2546421.858,2423780.215
2509785.05,2460166.51
2554013.147,2446826.803
2552797.417,2455555.266
2552274.224,2454465.994
2555602.729,2460497.501
2553777.622,2459335.704
2576101.791,2389334.512
2553465.597,2454040.669
2553975.481,2459231.492
2553416.363,2456442.452
2556355.444,2462982.371
2555189.401,2464607.491
2550049.156,2453312.703
2556651.179,2462776.063
2553775.508,2459235.718
2552591.101,2455259.537
2558531.918,2461836.052
2559886.77,2398383.92
2559210.061,2394796.751
2559310.06,2394794.619
2560014.461,2399681.766
2558901.702,2399105.211
2607009.048,2384175.377
2618134.993,2394545.769
2612153.362,2395572.897
2613640.822,2394941.066
2610878.639,2396800.555
2618024.399,2394047.825
2614459.967,2395824.228
2613459.346,2400548.005
2613593.22,2402146.042
2896338.36,2408358.212
2797719.169,2408294.286
2759604.443,2470612.919
2758721.418,2404402.844
2578055.817,2424809.393
2738387.854,2427237.948
2719266.353,2431439.91
2814465.748,2443957.53
2811716.231,2446415.485
2815569.787,2448935.815
2815655.302,2453035.07
2816742.435,2442809.808
2820385.516,2444834.437
2825588.638,2444926.092
2822639.251,2447388.089
2804811.175,2451060.795
2808729.361,2451879.27
2809031.4,2451972.994
2809241.802,2452468.739
2818867.214,2453568.192
2817375.85,2453999.412
2814351.181,2443259.731
2824101.486,2450358.292
2824080.642,2449358.502
2817290.259,2445098.981
2817138.199,2442601.512
2819081.595,2444661.555
2821110.591,2455621.866
2808627.29,2451781.372
2808527.306,2451783.46
2813715.869,2441572.512
2813426.333,2442078.679
2814353.452,2452962.213
2819814.872,2451047.824
2808525.219,2451683.475
2810141.655,2452449.958
2810856.147,2453135.233
2811764.342,2453516.382
2812478.83,2454201.651
2813376.585,2454082.885
2817657.014,2453093.324
2817709.182,2455592.843
2818521.289,2441772.5
2813243.214,2452485.253
2811837.197,2452214.517
2810937.348,2452233.297
2812355.688,2438700.046
2812355.688,2438700.046
2817794.404,2450089.721
2813426.333,2442078.679
2813426.333,2442078.679
2813955.414,2443468.031
2813955.414,2443468.031
2814465.748,2443957.53
2814609.491,2446055.087
2811716.231,2446415.485
2816742.435,2442809.808
2820572.98,2444230.385
2820385.516,2444834.437
2821252.035,2448017.145
2808729.361,2451879.27
2809241.802,2452468.739
2817111.385,2455705.348
2804811.175,2451060.795
2804811.175,2451060.795
2817375.85,2453999.412
2815911.44,2450929.197
2817081.961,2444703.22
2812355.688,2438700.046
2817081.961,2444703.22
2805892.437,2454939.336
2805938.143,2452337.644
2822810.097,2450785.31
2822810.097,2450785.31
2818004.793,2450585.456
2824080.642,2449358.502
2821256.203,2448217.105
2816777.848,2444509.507
2812020.352,2446609.197
2813836.726,2447371.539
2813836.726,2447371.539
2813651.298,2443274.315
2814836.553,2447350.692
2848363.614,2409746.635
2848363.614,2409746.635
2848082.271,2410652.61
2847882.32,2410656.741
2847788.54,2410958.733
2848451.201,2409144.716
2833204.801,2407059.194
2832597.976,2411572.861
2821358.375,2409804.967
2848186.377,2410850.496
2848284.287,2410748.456
2848284.287,2410748.456
2846699.134,2411481.334
2836855.088,2414285.428
2837163.302,2414679.138
2821608.045,2412200.49
2848553.242,2409242.628
2833204.801,2407059.194
2832821.407,2407867.321
2821181.178,2410908.956
2827219.608,2412684.439
2826101.155,2411807.356
2823864.23,2410053.172
2821181.178,2410908.956
2831307.939,2416900.855
2831591.316,2416094.793
2831972.607,2415186.68
2831271.317,2410299.985
2832360.111,2414578.513
2832819.34,2407767.339
2827217.538,2412584.455
2826201.139,2411805.285
2847298.989,2411468.939
2836957.136,2414383.338
2831980.888,2415586.605
2833641.938,2408850.604
2833204.801,2407059.194
2823864.23,2410053.172
2821181.178,2410908.956
2821181.178,2410908.956
2821281.165,2410906.885
2881920.892,2436554.792
2880691.938,2439980.22
2889885.558,2439689.566
2876510.797,2436066.931
2878620.267,2436523.205
2884869.299,2438893.61
2884321.878,2436605.032
2877255.161,2428551.412
2880303.545,2430888.345
2885156.726,2438287.673
2886908.243,2435951.466
2886818.643,2436453.301
2876306.736,2435871.158
2885158.798,2438387.626
2881869.119,2434055.904
2882847.422,2437835.56
2884321.878,2436605.032
2885058.845,2438389.698
2880694.011,2440080.175
2878618.194,2436423.248
2876300.521,2435571.284
2881635.528,2437260.695
2879661.798,2433701.627
2877993.59,2435236.191
2881671.277,2434160
2882020.848,2436552.72
2878618.194,2436423.248
2880004.691,2440594.469
2876681.71,2434663.372
2908705.913,2445598.539
2906492.344,2449743.798
2902773.746,2448821.183
2908799.633,2445296.646
2904831.475,2441979.47
2910257.278,2443266.773
2910823.294,2446454.45
2909734.336,2446976.955
2909334.58,2446985.25
2902613.308,2450724.248
2901620.109,2451044.845
2896331.205,2456354.204
2896597.762,2454748.835
2901322.663,2446351.652
2898890.47,2449601.757
2899829.432,2451482.01
2901913.707,2450738.785
2906092.581,2449752.101
2902140.883,2447234.547
2896612.321,2455448.454
2906203.738,2440651.228
2901913.707,2450738.785
2910823.294,2446454.45
2896283.371,2454055.453
2909163.742,2448388.548
2910032.079,2446870.794
2900912.516,2445860.23
2901524.625,2446447.447
2900816.72,2446062.192
2905200.177,2440472.05
2901678.888,2444244.536
2908753.612,2447897.149
2905885.279,2439757.963
2907009.483,2440934.487
2907009.483,2440934.487
2905885.279,2439757.963
2905885.279,2439757.963
2902572.161,2443926.047
2901183.314,2444454.791
2910159.41,2443368.783
2906844.378,2447436.864
2906844.378,2447436.864
2902215.613,2450832.497
2902215.613,2450832.497
2901382.845,2449250.018
2905998.868,2450054
2905998.868,2450054
2902565.557,2448425.564
2908987.076,2444692.863
2905885.279,2439757.963
2909734.336,2446976.955
2909734.336,2446976.955
2911310.546,2445844.454
2910159.41,2443368.783
2906844.378,2447436.864
2907185.7,2449429.447
2909557.275,2448080.432
2896233.34,2456456.231
2896233.34,2456456.231
2896495.738,2454650.969
2902215.613,2450832.497
2902215.613,2450832.497
2901278.515,2453851.565
2899423.423,2451190.487
2899423.423,2451190.487
2903723.373,2446401.811
2910257.278,2443266.773
2902213.536,2450732.554
2865545.414,2413592.514
2864969.273,2409904.023
2866766.631,2409766.953
2867412.082,2421654.655
2868809.251,2411825.027
2864565.277,2409712.332
2864565.277,2409712.332
2864563.215,2409612.364
2865269.177,2409897.838
2864497.369,2416114.395
2863695.565,2416030.942
2862487.692,2415655.846
2864401.53,2416316.393
2863497.695,2416135.04
2867420.348,2422054.514
2864869.305,2409906.084
2865966.891,2409783.442
2864832.371,2417807.637
2864732.404,2417809.702
2905573.032,2439164.52
2866466.729,2409773.137
2865397.592,2425796.637
2863023.923,2422245.434
2863023.923,2422245.434
2862487.692,2415655.846
2867414.148,2421754.62
2867414.148,2421754.62
2864769.336,2409908.146
2864769.336,2409908.146
2865934.066,2417884.889
2864501.497,2416314.329
2864501.497,2416314.329
2896393.605,2420756.288
2896487.373,2420454.377
2896275.108,2419858.797
2897276.67,2419938.142
2900916.289,2412163.828
2902401.136,2411433.359
2899663.465,2409589.791
2897331.406,2427436.392
2895633.175,2422671.835
2901107.966,2411759.92
2898162.934,2414420.3
2897489.203,2410834.408
2896393.605,2420756.288
2896185.461,2420360.609
2897276.67,2419938.142
2897276.67,2419938.142
2897874.307,2419825.83
2900916.289,2412163.828
2902401.136,2411433.359
2899663.465,2409589.791
2897889.819,2425425.037
2901014.182,2412061.823
2900599.998,2411370.398
2898351.395,2418716.086
2897546.003,2408733.37
2897493.313,2411034.31
2898569.832,2419611.511
2901961.007,2414342.139
2918362.508,2443598.68
2918146.074,2442803.346
2919630.595,2442072.753
2924140.625,2437780.441
2922331.515,2437317.982
2918556.772,2438495.81
2919845.582,2437969.257
2921888.395,2435227.654
2924634.082,2437470.314
2922883.593,2435007.135
2921888.395,2435227.654
2925160.606,2438759.082
2925262.604,2438856.946
2922196.456,2435621.19
2922979.396,2434805.204
2919845.582,2437969.257
2918146.074,2442803.346
2924140.625,2437780.441
2924534.151,2437472.38
2922331.515,2437317.982
2919831.111,2437269.718
2918556.772,2438495.81
2919559.646,2443473.895
2919743.58,2437871.391
2921598.923,2435733.517
2921715.385,2436530.917
2922612.025,2441211.207
2925362.535,2438854.879
2917998.533,2440506.918
2917355.482,2438420.69
2919081.263,2439684.683
2927917.319,2436702.623
2927937.979,2437701.915
2922903.545,2440805.272
2926365.973,2439034.067
2922883.593,2435007.135
2922092.392,2435423.39
2921813.252,2436428.918
2921713.319,2436430.983
2919845.582,2437969.257
2783263.317,2410695.334
2782636.308,2409407.828
2778524.104,2404090.973
2777340.51,2409718.011
2799729.424,2408752.763
2787661.128,2410503.9
2780536.579,2404649.421
2776680.21,2406830.482
2777580.026,2411613.844
2801114.815,2408023.768
2786230.004,2409033.028
2780332.177,2409255.638
2795542.114,2409439.883
2795735.877,2409135.747
2781578.131,2406628.638
2797517.105,2408198.442
2797717.094,2408194.292
2800204.502,2407542.466
2782640.464,2409607.825
2782340.468,2409614.06
2776109.316,2408242.964
2785967.411,2410839.215
2788011.263,2408095.661
2780342.812,2404953.577
2797883.497,2411392.029
2776130.112,2409242.967
2782432.154,2409211.988
2779090.609,2407280.592
2781578.131,2406628.638
2778682.295,2406888.906
2785650.795,2410045.469
2786034.163,2409237.178
2799227.38,2408663.142
2780988.524,2407141.104
2785890.541,2407139.3
2795540.039,2409339.888
2800860.472,2410229.843
2799470.941,2410758.86
2799050.216,2409767.224
2799029.467,2408767.286
2797617.099,2408196.367
2796992.234,2407008.879
2794925.539,2408652.377
2788311.255,2408089.431
2788311.255,2408089.431
2786288.456,2407030.994
2784677.836,2411366.219
2782640.464,2409607.825
2782640.464,2409607.825
2781167.743,2406136.953
2781167.743,2406136.953
2781167.743,2406136.953
2782142.808,2404916.182
2782142.808,2404916.182
2783134.495,2404495.412
2780330.099,2409155.639
2778152.985,2410301.373
2780342.812,2404953.577
2776132.393,2404540.855
2797915.008,2408090.148
2785840.401,2409541.326
2776494.99,2402732.517
2782334.233,2409314.064
2840723.532,2427207.943
2839942.389,2428124.314
2839942.389,2428124.314
2840617.336,2426910.089
2840500.352,2430913.254
2840396.227,2430715.379
2840396.227,2430715.379
2841073.232,2429601.13
2840196.276,2430719.529
2840196.276,2430719.529
2848042.902,2423255.584
2848042.902,2423255.584
2847249.328,2423572.07
2848361.458,2424149.13
2847549.248,2423565.858
2847549.248,2423565.858
2848365.6,2424349.075
2849577.184,2429724.782
2849577.184,2429724.782
2850556.17,2428704.34
2850458.272,2428806.384
2850458.272,2428806.384
2851062.243,2428993.891
2851062.243,2428993.891
2851062.243,2428993.891
2848688.301,2425442.563
2848794.488,2425740.409
2851104.2,2426192.625
2851104.2,2426192.625
2852001.871,2426074.013
2852001.871,2426074.013
2852008.084,2426373.926
2851100.058,2425992.683
2851100.058,2425992.683
2851697.815,2425880.284
2847477.774,2429768.321
2847361.214,2428970.614
2847883.883,2430059.944
2847883.883,2430059.944
2850265.078,2424309.73
2840465.083,2429213.674
2841120.953,2431900.552
2842430.997,2432373.446
2842430.997,2432373.446
2839658.694,2433731.237
2839658.694,2433731.237
2836280.607,2430000.65
2836280.607,2430000.65
2841580.792,2439592.325
2841580.792,2439592.325
2840733.208,2437309.552
2840733.208,2437309.552
2835632.664,2432514.603
2835632.664,2432514.603
2837932.121,2432466.85
2837932.121,2432466.85
2835526.189,2437017.7
2827915.638,2431774.712
2833637.027,2437557.073
2831179.373,2434807.58
2806694.017,2440618.494
2806694.017,2440618.494
2801307.207,2436529.436
2801307.207,2436529.436
2808525.219,2451683.475
2808525.219,2451683.475
2808868.827,2448975.556
2804929.69,2442355.767
2804467.278,2444165.944
2803950.78,2448177.902
2805863.208,2453539.55
2806306.993,2455630.875
2808442.16,2457286.747
2808442.16,2457286.747
2806654.983,2457924.248
2806654.983,2457924.248
2805199.095,2460055.258
2856305.423,2464688.678
2854820.356,2460619.322
2849943.099,2466521.745
2849943.099,2466521.745
2850711.51,2465005.529
2850711.51,2465005.529
2851746.438,2461883.592
2851746.438,2461883.592
2843607.476,2464853.893
2843607.476,2464853.893
2847445.736,2461873.359
2847445.736,2461873.359
2839360.462,2457841.517
2839360.462,2457841.517
2875295.675,2454592.259
2881890.765,2449555.107
2881890.765,2449555.107
2888758.378,2448012.434
2885112.121,2450588.084
2885112.121,2450588.084
2883271.413,2448626.435
2883271.413,2448626.435
2880476.707,2453684.409
2885087.461,2444588.865
2885087.461,2444588.865
2889753.727,2447791.768
2889753.727,2447791.768
2784529.545,2423474.099
2782852.526,2424609.444
2780673.447,2425655.219
2780673.447,2425655.219
2779777.65,2425873.959
2779777.65,2425873.959
2778686.025,2426296.861
2778686.025,2426296.861
2793610.279,2422384.8
2793610.279,2422384.8
2789083.417,2425980.278
2789083.417,2425980.278
2791562.437,2424928.312
2791935.36,2423620.08
2791935.36,2423620.08
2793170.644,2425294.99
2795316.257,2427451.116
2777256.905,2424926.078
2777256.905,2424926.078
2776734.003,2423836.527
2777165.259,2420526.197
2777165.259,2420526.197
2777988.145,2421609.511
2809353.552,2409753.594
2810076.286,2410838.976
2814325.578,2413151.647
2847196.52,2430674.294
2847092.399,2430476.422
2847092.399,2430476.422
2846469.753,2429389.164
2846269.808,2429393.311
2846180.202,2429895.25
2846492.564,2430488.866
2846390.517,2430390.966
2846663.479,2429085.099
2845882.837,2425200.647
2846386.85,2425390.235
2846284.804,2425292.334
2845708.306,2421603.648
2845012.624,2421818.091
2844912.649,2421820.161
2844804.393,2421422.332
2845349.823,2423611.419
2844970.64,2424619.448
2845345.681,2423411.471
2839015.248,2431644.21
2839015.248,2431644.21
2838927.726,2432246.14
2838927.726,2432246.14
2839123.526,2432042.037
2839123.526,2432042.037
2839427.604,2432235.761
2839427.604,2432235.761
2839335.932,2432637.738
2839519.276,2431833.784
2838400.866,2430956.833
2838400.866,2430956.833
2838500.841,2430954.757
2838398.79,2430856.857
2839104.846,2431142.258
2839050.902,2428542.884
2838459.343,2428955.235
2839048.828,2428442.908
2851049.809,2428394.064
2851049.809,2428394.064
2851543.448,2428083.791
2852043.302,2428073.43
2852043.302,2428073.43
2851453.838,2428585.718
2848677.945,2424942.699
2848782.06,2425140.573
2848950.942,2423636.841
2848746.855,2423441.036
2838317.884,2426957.781
2838426.155,2427355.613
2838426.155,2427355.613
2838711.569,2426649.557
2839144.656,2428240.882
2829520.201,2422339.202
2848982.608,2420335.66
2848388.976,2420647.997
2848888.843,2420637.65
2849178.417,2420131.576
2848284.863,2420450.118
2850329.855,2422608.132
2849425.962,2422426.816
2850313.297,2421808.352
2849815.504,2421918.674
2834696.359,2421131.639
2834852.297,2423828.994
2834852.297,2423828.994
2836460.24,2424195.739
2836460.24,2424195.739
2838455.644,2423954.33
2838455.644,2423954.33
2837974.413,2424864.487
2837974.413,2424864.487
2836495.486,2425895.359
2836495.486,2425895.359
2834395.949,2425938.909
2834395.949,2425938.909
2834395.949,2425938.909
2836826.526,2427388.797
2836826.526,2427388.797
2836826.526,2427388.797
2833827.194,2427451.031
2833827.194,2427451.031
2833964.522,2429248.562
2833964.522,2429248.562
2836072.352,2429604.892
2836072.352,2429604.892
2837684.43,2430171.55
2837684.43,2430171.55
2839794.723,2425826.94
2839794.723,2425826.94
2839346.682,2428336.71
2839346.682,2428336.71
2839346.682,2428336.71
2839779.776,2429928.025
2839779.776,2429928.025
2838915.272,2431646.286
2838915.272,2431646.286
2839933.707,2432525.308
2839933.707,2432525.308
2842522.67,2431971.474
2842522.67,2431971.474
2842787.322,2430265.688
2842787.322,2430265.688
2842839.596,2427964.202
2842839.596,2427964.202
2841262.81,2429097.105
2841262.81,2429097.105
2841431.654,2427593.331
2841431.654,2427593.331
2842496.139,2425870.948
2844322.627,2427133.31
2844322.627,2427133.31
2844672.308,2429526.463
2846694.583,2430584.69
2846694.583,2430584.69
2848179.653,2429853.779
2848179.653,2429853.779
2845924.281,2427200.12
2845924.281,2427200.12
2848136.121,2427754.361
2848136.121,2427754.361
2845087.189,2425417.171
2845087.189,2425417.171
2845866.264,2424400.856
2845866.264,2424400.856
2846553.654,2423786.514
2846553.654,2423786.514
2843719.161,2422144.934
2843719.161,2422144.934
2846110.274,2421695.342
2846110.274,2421695.342
2847503.7,2421366.439
2847503.7,2421366.439
2848884.704,2420437.703
2848884.704,2420437.703
2848038.761,2423055.638
2848038.761,2423055.638
2848467.644,2424446.978
2848467.644,2424446.978
2847103.238,2426175.52
2847103.238,2426175.52
2849390.18,2425528.035
2849390.18,2425528.035
2850163.035,2424211.829
2850163.035,2424211.829
2850523.59,2422304.075
2850523.59,2422304.075
2851939.756,2423074.874
2851939.756,2423074.874
